Order_ID,Order_Date,Shipping_date,Aging,Ship_Mode,Product_Category,Product,jan_Sales,feb_sales,Quantity,Discount,Profit, Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region,comments
AU-2015-758,10/28/2015,11/6/2015,9,First Class,Auto & Accessories,Car Speakers,211,130,4,0.04,97.2,$9.70 ,Medium,CK-00758,Morton Mackendrick,Corporate,Pasadena,Texas,United States,Central,
AU-2015-759,12/12/2015,12/17/2015,5,First Class,Auto & Accessories,Car Body Covers,117,220,4,0.04,18.3,$1.80 ,Medium,NG-00759,Huff Manning,Consumer,Río Bravo,Tamaulipas,Mexico,North,
AU-2015-760,2/16/2015,2/19/2015,3,First Class,Auto & Accessories,Car & Bike Care,118,104,1,0.05,32.1,$3.20 ,Medium,RG-00760,Stafford Rosenberg,Corporate,Suffolk,Virginia,United States,South,
AU-2015-761,1/14/2015,1/22/2015,8,First Class,Auto & Accessories,Tyre,250,149,5,0.02,145,$14.50 ,Medium,ER-00761,Calhoun Poirier,Consumer,Oakland,California,United States,West,
AU-2015-762,9/28/2015,10/3/2015,5,First Class,Auto & Accessories,Bike Tyres,72,222,2,0.02,36,$3.60 ,High,ON-00762,Henderson Braxton,Home Office,Lanzhou,Gansu,China,North Asia,
AU-2015-763,4/19/2015,4/22/2015,3,First Class,Auto & Accessories,Car Mat,54,199,2,0.03,27,$2.70 ,High,IN-00763,Miles Gilpin,Consumer,Suzhou,Gansu,China,North Asia,
AU-2015-764,2/16/2015,2/20/2015,4,First Class,Auto & Accessories,Car Seat Covers,114,111,3,0.01,30.6,$3.10 ,High,AB-00764,Whitney Yedwab,Corporate,Paris,Ile-de-France,France,Central,
AU-2015-765,4/30/2015,5/3/2015,3,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,33,5,0.05,93.3,$9.30 ,High,LS-00765,Lane Daniels,Consumer,Buenos Aires,Buenos Aires,Argentina,South,
AU-2015-766,2/27/2015,3/1/2015,2,First Class,Auto & Accessories,Car Media Players,140,250,3,0.04,43.2,$4.30 ,Critical,ON-00766,Gregory Gibson,Home Office,Vienna,Vienna,Austria,Central,
AU-2015-767,11/14/2015,11/18/2015,4,First Class,Auto & Accessories,Car Speakers,211,83,3,0.04,105.7,$10.60 ,Medium,ER-00767,Rich Ratner,Consumer,San Pablo de las Salinas,México,Mexico,North,
AU-2015-768,10/1/2015,10/11/2015,10,First Class,Auto & Accessories,Car Body Covers,117,192,1,0.03,33.5,$3.30 ,Critical,LE-00768,Joyce Wardle,Consumer,Poissy,Ile-de-France,France,Central,
AU-2015-769,11/22/2015,11/26/2015,4,First Class,Auto & Accessories,Car & Bike Care,118,65,1,0.03,34.5,$3.40 ,Medium,AN-00769,Sanchez Bergman,Corporate,Bremen,Bremen,Germany,Central,
AU-2015-770,12/3/2015,12/13/2015,10,First Class,Auto & Accessories,Tyre,250,130,1,0.04,160,$16.00 ,Critical,RK-00770,Holmes Clark,Corporate,Hiratsuka,Kanagawa,Japan,North Asia,
AU-2015-771,10/8/2015,10/11/2015,3,First Class,Auto & Accessories,Bike Tyres,72,220,1,0.04,72,$7.20 ,High,RN-00771,Reed Bern,Corporate,Guadalajara,Jalisco,Mexico,North,
AU-2015-772,8/26/2015,8/29/2015,3,First Class,Auto & Accessories,Car Mat,54,104,3,0.05,18,$1.80 ,High,ER-00772,Calhoun Poirier,Consumer,Edinburgh,Scotland,United Kingdom,North,
AU-2015-773,3/1/2015,3/10/2015,9,First Class,Auto & Accessories,Car Seat Covers,114,149,3,0.03,23.7,$2.40 ,High,CH-00773,Meyer Ducich,Home Office,Knoxville,Tennessee,United States,South,
AU-2015-774,12/10/2015,12/14/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,222,5,0.05,93.3,$9.30 ,High,UN-00774,Bennett Braun,Consumer,Holguín,Holguín,Cuba,Caribbean,
AU-2015-775,12/3/2015,12/11/2015,8,First Class,Auto & Accessories,Car Media Players,140,199,2,0.04,48.8,$4.90 ,Medium,AM-00775,Mckee Sundaresam,Home Office,Midland,Michigan,United States,Central,
AU-2015-776,2/16/2015,2/24/2015,8,First Class,Auto & Accessories,Car Speakers,211,111,4,0.03,105.7,$10.60 ,Critical,KY-00776,Donaldson Zandusky,Consumer,Escuintla,Escuintla,Guatemala,Central,
AU-2015-777,2/8/2015,2/14/2015,6,First Class,Auto & Accessories,Car Body Covers,117,33,4,0.04,18.3,$1.80 ,High,EN-00777,Wolfe Hansen,Consumer,Depok,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-778,10/3/2015,10/5/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,250,1,0.03,34.5,$3.40 ,High,RR-00778,Peters Derr,Corporate,Zhengzhou,Henan,China,North Asia,
AU-2015-779,9/24/2015,10/3/2015,9,First Class,Auto & Accessories,Tyre,250,83,2,0.02,160,$16.00 ,Medium,EY-00779,Carpenter Decherney,Corporate,Saida,Saida,Algeria,Africa,
AU-2015-780,2/3/2015,2/13/2015,10,First Class,Auto & Accessories,Bike Tyres,72,192,2,0.05,36,$3.60 ,Critical,EN-00780,Reyes Christensen,Consumer,Heze,Shandong,China,North Asia,
AU-2015-781,1/26/2015,2/3/2015,8,First Class,Auto & Accessories,Car Mat,54,65,5,0.04,10.8,$1.10 ,Critical,NT-00781,Heath O'Briant,Home Office,Rajshahi,Rajshahi,Bangladesh,Central Asia,
AU-2015-782,8/2/2015,8/4/2015,2,First Class,Auto & Accessories,Car Seat Covers,114,130,5,0.01,28.3,$2.80 ,Medium,ON-00782,Avery Wilson,Consumer,Querétaro,Querétaro,Mexico,North,
AU-2015-783,7/18/2015,7/20/2015,2,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,130,5,0.01,139.5,$13.90 ,Critical,IN-00783,Welch Fein,Corporate,Baghdad,Baghdad,Iraq,EMEA,
AU-2015-784,10/13/2015,10/21/2015,8,First Class,Auto & Accessories,Car Media Players,140,130,2,0.05,46,$4.60 ,Critical,EN-00784,Duncan Dahlen,Home Office,Houston,Texas,United States,Central,
AU-2015-785,4/18/2015,4/27/2015,9,First Class,Auto & Accessories,Car Speakers,211,220,1,0.03,124.7,$12.50 ,Critical,TE-00785,Reese Huthwaite,Consumer,Dos Quebradas,Risaralda,Colombia,South,
AU-2015-786,4/3/2015,4/13/2015,10,First Class,Auto & Accessories,Car Body Covers,117,104,3,0.02,30,$3.00 ,High,ON-00786,Little Ellison,Home Office,Peoria,Illinois,United States,Central,
AU-2015-787,2/4/2015,2/13/2015,9,First Class,Auto & Accessories,Car & Bike Care,118,149,3,0.03,27.4,$2.70 ,Critical,ER-00787,Nichols Collister,Consumer,Fresno,California,United States,West,
AU-2015-788,7/29/2015,8/3/2015,5,First Class,Auto & Accessories,Tyre,250,222,3,0.02,155,$15.50 ,Medium,EY-00788,Baldwin Hawley,Consumer,Bandung,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-789,8/8/2015,8/9/2015,1,First Class,Auto & Accessories,Bike Tyres,72,199,5,0.03,14.4,$1.40 ,Medium,EZ-00789,Pena Gonzalez,Consumer,Tlalpan,Distrito Federal,Mexico,North,
AU-2015-790,2/24/2015,3/3/2015,7,First Class,Auto & Accessories,Car Mat,54,111,5,0.02,10.8,$1.10 ,Medium,RN-00790,Reed Bern,Corporate,Rambouillet,Ile-de-France,France,Central,
AU-2015-791,10/22/2015,10/31/2015,9,First Class,Auto & Accessories,Car Seat Covers,114,33,1,0.02,31.7,$3.20 ,Critical,AS-00791,Lamb Matthias,Consumer,Sumy,Sumy,Ukraine,EMEA,
AU-2015-792,4/27/2015,5/1/2015,4,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,250,1,0.01,148.7,$14.90 ,High,IS-00792,Navarro Preis,Consumer,Ciudad del Carmen,Campeche,Mexico,North,
AU-2015-793,8/19/2015,8/22/2015,3,First Class,Auto & Accessories,Car Media Players,140,83,1,0.04,54.4,$5.40 ,Critical,IN-00793,Miles Gilpin,Consumer,Mount Gambier,South Australia,Australia,Oceania,
AU-2015-794,10/6/2015,10/12/2015,6,First Class,Auto & Accessories,Car Speakers,211,192,3,0.01,124.7,$12.50 ,Critical,RE-00794,Schwartz Laware,Consumer,Bandung,Jawa Barat,Indonesia,Southeast Asia,
AU-2015-795,10/29/2015,11/3/2015,5,First Class,Auto & Accessories,Car Body Covers,117,65,3,0.04,23,$2.30 ,Critical,ND-00795,Crawford Chand,Consumer,Dakar,Dakar,Senegal,Africa,
AU-2015-796,6/6/2015,6/16/2015,10,First Class,Auto & Accessories,Car & Bike Care,118,130,2,0.03,30.9,$3.10 ,High,LL-00796,Gibson Carroll,Consumer,Bayeux,Paraíba,Brazil,South,
AU-2015-797,6/11/2015,6/19/2015,8,First Class,Auto & Accessories,Tyre,250,220,4,0.03,140,$14.00 ,Critical,DY-00797,Guerrero Kennedy,Corporate,Los Angeles,California,United States,West,
AU-2015-798,7/5/2015,7/7/2015,2,First Class,Auto & Accessories,Bike Tyres,72,104,1,0.02,72,$7.20 ,High,LL-00798,Gaines O'Carroll,Consumer,New York City,New York,United States,East,
AU-2015-799,8/15/2015,8/20/2015,5,First Class,Auto & Accessories,Car Mat,54,149,3,0.03,18,$1.80 ,High,RE-00799,Knox Sayre,Consumer,Philadelphia,Pennsylvania,United States,East,
AU-2015-800,6/8/2015,6/14/2015,6,First Class,Auto & Accessories,Car Seat Covers,114,222,4,0.05,11.2,$1.10 ,Medium,LE-00800,Mcdowell Roelle,Consumer,Potosí,Potosí,Bolivia,South,
AU-2015-801,3/3/2015,3/9/2015,6,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,199,5,0.02,127.9,$12.80 ,Critical,RE-00801,Park Macintyre,Consumer,Madrid,Madrid,Spain,South,
AU-2015-802,4/3/2015,4/12/2015,9,First Class,Auto & Accessories,Car Media Players,140,111,4,0.05,32,$3.20 ,High,YE-00802,Carlson Flentye,Home Office,Dayr az Zawr,Dayr Az Zawr,Syria,EMEA,
AU-2015-803,10/9/2015,10/14/2015,5,First Class,Auto & Accessories,Car Speakers,211,33,3,0.04,105.7,$10.60 ,High,LS-00803,Burnett Mills,Consumer,San Miguelito,Panama,Panama,Central,
AU-2015-804,7/7/2015,7/16/2015,9,First Class,Auto & Accessories,Car Body Covers,117,250,1,0.03,33.5,$3.30 ,Medium,ON-00804,Franklin Dickinson,Consumer,Bradford,England,United Kingdom,North,
AU-2015-805,4/2/2015,4/4/2015,2,First Class,Auto & Accessories,Car & Bike Care,118,83,4,0.03,23.8,$2.40 ,Medium,EE-00805,Pratt Lee,Corporate,Greensboro,North Carolina,United States,South,
AU-2015-806,4/7/2015,4/10/2015,3,First Class,Auto & Accessories,Tyre,250,192,5,0.01,157.5,$15.80 ,High,EL-00806,Shaffer O'Connel,Corporate,Brasília,Federal District,Brazil,South,
AU-2015-807,7/5/2015,7/13/2015,8,First Class,Auto & Accessories,Bike Tyres,72,65,3,0.03,24,$2.40 ,Critical,ON-00807,Roman Monton,Consumer,Dallas,Texas,United States,Central,
AU-2015-808,3/8/2015,3/13/2015,5,First Class,Auto & Accessories,Car Mat,54,130,5,0.02,10.8,$1.10 ,Critical,SH-00808,Bond Overcash,Consumer,Montréal,Quebec,Canada,Canada,
AU-2015-809,3/31/2015,4/7/2015,7,First Class,Auto & Accessories,Car Seat Covers,114,220,5,0.03,16.9,$1.70 ,High,CK-00809,Nicholson Murdock,Consumer,Perth,Western Australia,Australia,Oceania,
AU-2015-810,7/10/2015,7/16/2015,6,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,104,2,0.02,141.8,$14.20 ,Critical,AH-00810,Garza Elijah,Home Office,Mixco,Guatemala,Guatemala,Central,
AU-2015-811,8/30/2015,9/4/2015,5,First Class,Auto & Accessories,Car Media Players,140,149,4,0.03,43.2,$4.30 ,Medium,KI-00811,Garner Hirasaki,Consumer,Baltimore,Maryland,United States,East,
AU-2015-812,12/11/2015,12/12/2015,1,First Class,Auto & Accessories,Car Speakers,211,222,3,0.03,112,$11.20 ,High,IN-00812,Patterson Brittain,Home Office,Perth,Western Australia,Australia,Oceania,
AU-2015-813,4/4/2015,4/8/2015,4,First Class,Auto & Accessories,Car Body Covers,117,199,3,0.04,23,$2.30 ,Medium,ON-00813,Branch Thornton,Corporate,San Antonio,Texas,United States,Central,
AU-2015-814,12/24/2015,12/31/2015,7,First Class,Auto & Accessories,Car & Bike Care,118,111,1,0.02,35.6,$3.60 ,High,EN-00814,Schneider Hansen,Corporate,Armidale,New South Wales,Australia,Oceania,
AU-2015-815,6/1/2015,6/2/2015,1,First Class,Auto & Accessories,Tyre,250,33,5,0.04,120,$12.00 ,High,SE-00815,Acosta Morse,Corporate,Soweto,Gauteng,South Africa,Africa,
AU-2015-816,3/11/2015,3/18/2015,7,First Class,Auto & Accessories,Bike Tyres,72,250,3,0.02,24,$2.40 ,Critical,ER-00816,Williamson Dryer,Corporate,Apopa,San Salvador,El Salvador,Central,
AU-2015-817,3/15/2015,3/17/2015,2,First Class,Auto & Accessories,Car Mat,54,83,1,0.02,54,$5.40 ,Critical,AS-00817,Holloway Lucas,Consumer,Auckland,Auckland,New Zealand,Oceania,
AU-2015-818,11/8/2015,11/13/2015,5,First Class,Auto & Accessories,Car Seat Covers,114,192,3,0.04,20.3,$2.00 ,High,LD-00818,White Armold,Consumer,Presidencia Roque Sáenz Peña,Chaco,Argentina,South,
AU-2015-819,9/26/2015,10/5/2015,9,First Class,Auto & Accessories,Car Pillow & Neck Rest,231,65,4,0.03,123.3,$12.30 ,Critical,RD-00819,Avila Radford,Home Office,Kendari,Sulawesi Tenggara,Indonesia,Southeast Asia,
